Actual Time;Measured Time
1.00007104;1
1.9991177;2
2.999626967;3
3.999812899;4
4.999076187;5
5.999408584;6
6.99976817;7
8.000120739;8
8.999385781;9
9.999332574;10
10.99917295;11
11.99923493;12
12.99937146;13
13.99935479;14
14.99930977;15
15.99930217;16
16.99926066;17
17.99948898;18
18.9994463;19
19.99969801;20
21.00018593;21
22.00041367;22
22.99964042;23
24.00011022;24
25.00033941;25
25.99943928;26
26.99991522;27
28.00027042;28
29.00049553;29
29.99971759;30
31.0001795;31
32.00054815;32
33.00077062;33
34.00000146;34
35.00036894;35
36.00069081;36
36.99999942;37
38.00013886;38
39.00050167;39
40.00097176;40
40.99999152;41
42.00043121;42
43.00076741;43
43.99987137;44
45.00022306;45
46.00056335;46
47.00104368;47
48.00002631;48
49.00051014;49
50.00100421;50
51.00108724;51
52.00043472;52
53.00066012;53
54.00100742;54
55.00010115;55
56.00058908;56
57.00092323;57
58.0013103;58
59.00027013;59
60.00074022;60
61.00112875;61
62.00017629;62
63.00066275;63
64.00103432;64
65.00135824;65
66.00046103;66
67.00082295;67
68.00141934;68
69.00153511;69
70.00157516;70
71.00148804;71
72.00156873;72
73.00167368;73
74.00166871;74
75.00162135;75
76.00160673;76
77.00158539;77
78.00169298;78
79.00164561;79
80.00078203;80
81.00110273;81
82.00145764;82
83.0006762;83
84.00104397;84
85.00138455;85
86.00186049;86
87.00084663;87
88.00119511;88
89.00167134;89
90.00189996;90
91.00100392;91
92.00148746;92
93.0018564;93
94.00093638;94
95.00141671;95
96.00164035;96
97.00198649;97
98.00108256;98
99.00142665;99
100.0019011;100
101.0022455;101
102.0014772;102
103.001721;103
104.0020645;104
105.0011533;105
106.0017216;106
107.0019915;107
108.0022987;108
109.0017286;109
110.0019283;110
111.0022745;111
112.0014097;112
113.0017348;113
114.0021935;114
115.0024089;115
116.0015328;116
117.0018824;117
118.0022183;118
119.0027498;119
120.0018108;120
121.0020403;121
122.0024431;122
123.0016167;123
124.0019613;124
125.0022958;125
126.0026641;126
127.0019891;127
128.0021227;128
129.0024548;129
130.0025697;130
131.0025475;131
132.0025267;132
133.0027633;133
134.00271;134
135.0025542;135
136.0026621;136
137.0026352;137
138.0026115;138
139.0027083;139
140.0030652;140
141.0021984;141
142.0025475;142
143.0028793;143
144.001964;144
145.0024487;145
146.0028059;146
147.0031579;147
148.0021841;148
149.0027402;149
150.0030898;150
151.0022253;151
152.0025282;152
153.0028802;153
154.0032667;154
155.0024806;155
156.002915;156
157.0031839;157
158.0022879;158
159.0024943;159
160.0030053;160
161.0033582;161
162.002558;162
163.0027647;163
164.0032371;164
165.0036339;165
166.0027109;166
167.0030445;167
168.003395;168
169.0025107;169
170.0029813;170
171.0033447;171
172.0038908;172
173.0027931;173
174.0031418;174
175.0036137;175
176.0025943;176
177.0031418;177
178.0034345;178
179.0037759;179
180.0028565;180
181.0032804;181
182.0035771;182
183.0040543;183
184.0030193;184
185.0034178;185
186.0038517;186
187.0029521;187
188.0033067;188
189.0037938;189
190.0036827;190
191.0038426;191
192.0037061;192
193.0036719;193
194.0036511;194
195.00364;195
196.0036166;196
197.0038376;197
198.0038175;198
199.0037754;199
200.004151;200
201.0033807;201
202.0035745;202
203.0041639;203
204.0042843;204
205.0035169;205
206.0040002;206
207.0041174;207
208.0033547;208
209.0037847;209
210.0041651;210
211.0045086;211
212.0034848;212
213.0038394;213
214.0043077;214
215.004646;215
216.0038815;216
217.0042566;217
218.0045974;218
219.0035742;219
220.003923;220
221.0042671;221
222.0046194;222
223.0037002;223
224.0041814;224
225.0045243;225
226.0037555;226
227.0041276;227
228.0044782;228
229.0048094;229
230.0039294;230
231.0042624;231
232.0046082;232
233.004983;233
234.0040759;234
235.0044252;235
236.0049094;236
237.0040116;237
238.0043633;238
239.0047228;239
240.0050476;240
241.0041551;241
242.0046349;242
243.0049722;243
244.0041218;244
245.0044378;245
246.0049219;246
247.0051415;247
248.0042513;248
249.0047062;249
250.0046819;250
251.0045977;251
252.0046571;252
253.0046454;253
254.0047261;254
255.0048234;255
256.0048144;256
257.0047851;257
258.0049903;258
259.0047357;259
260.0050903;260
261.0054368;261
262.0046793;262
263.0050041;263
264.0053771;264
265.0057054;265
266.0048065;266
267.0051728;267
268.0055174;268
269.0047427;269
270.005093;270
271.0056636;271
272.0056589;272
273.0049003;273
274.0053605;274
275.0057154;275
276.0048205;276
277.005195;277
278.0056309;278
279.0058791;279
280.0049813;280
281.0053263;281
282.0056692;282
283.0060349;283
284.0051377;284
285.0054689;285
286.0058355;286
287.0050579;287
288.005442;288
289.0057583;289
290.0061173;290
291.0051959;291
