Actual Time;Measured Time
351.0043361;351
352.0046541;352
353.0037444;353
354.0042063;354
355.0045714;355
356.0036651;356
357.0055028;357
358.0043945;358
359.0047436;359
360.0039589;360
361.0043095;361
362.0046615;362
363.0037835;363
364.0041045;364
365.0044407;365
366.004967;366
367.0040496;367
368.0040095;368
369.0038797;369
370.0040966;370
371.0040645;371
372.0041127;372
373.0041396;373
374.0039885;374
375.0039589;375
376.0041168;376
377.0040452;377
378.0045115;378
379.0048705;379
380.0052423;380
381.0043858;381
382.0046696;382
383.0050395;383
384.0041402;384
385.0047439;385
386.0048372;386
387.0052956;387
388.0042799;388
389.0046366;389
390.0050143;390
391.0043671;391
392.0045594;392
393.0047892;393
394.0052523;394
395.0044825;395
396.0047059;396
397.005197;397
398.0043516;398
399.0045053;399
400.0048702;400
401.0053327;401
402.0044305;402
403.0047892;403
404.005392;404
405.0043878;405
406.0046553;406
407.0049658;407
408.0054552;408
409.0046115;409
410.0048717;410
411.0053757;411
412.0045086;412
413.0048114;413
414.0050778;414
415.0055177;415
416.0046161;416
417.004983;417
418.0053692;418
419.0045524;419
420.0047801;420
421.0051318;421
422.0056054;422
423.0045933;423
424.0050555;424
425.0054224;425
426.0045162;426
427.0048459;427
428.0048298;428
429.0049447;429
430.0048845;430
431.0048901;431
432.0049067;432
433.004848;433
434.0049518;434
435.0049257;435
436.0050146;436
437.0048296;437
438.0109235;438
439.005701;439
440.0049035;440
441.0053996;441
442.0054906;442
443.005856;443
444.0050494;444
445.005311;445
446.0057697;446
447.0048845;447
448.005228;448
449.0055709;449
450.0060331;450
451.0051608;451
452.0055519;452
453.0057458;453
454.0049602;454
455.0053032;455
456.0056774;456
457.0060109;457
458.0051201;458
459.0056066;459
460.0059583;460
461.0050614;461
462.0053607;462
463.0057241;463
464.0060828;464
465.0052038;465
466.0057943;466
467.0059156;467
468.005152;468
469.0054812;469
470.0058349;470
471.0060659;471
472.0052882;472
473.0057496;473
474.0060144;474
475.0052286;475
476.0055671;476
477.0059101;477
478.0061477;478
479.0053906;479
480.0056893;480
481.006041;481
482.0051514;482
483.0056604;483
484.0058957;484
485.0062311;485
486.0056215;486
487.0056891;487
488.0057548;488
489.0059525;489
490.0058545;490
491.0059221;491
492.0058688;492
493.0057616;493
494.0057756;494
495.0058519;495
496.0057078;496
497.0057963;497
498.0062887;498
499.0052605;499
500.0057206;500
501.0061264;501
502.0064369;502
503.0055493;503
504.0058873;504
505.0062378;505
506.0065936;506
507.0059481;507
508.0061919;508
509.006562;509
510.0057376;510
511.0059568;511
512.006305;512
513.0067374;513
514.0060907;514
515.0062585;515
516.006612;516
517.0057083;517
518.006072;518
519.0065453;519
520.0070184;520
521.0060907;521
522.0156148;522
523.0066702;523
524.0056584;524
525.0062919;525
526.0064863;526
527.0068596;527
528.0060957;528
529.0064033;529
530.0067573;530
531.0058764;531
532.006236;532
533.0066462;533
534.0070374;534
535.0060434;535
536.0063848;536
537.0069304;537
538.0059624;538
539.0062846;539
540.006814;540
541.0070049;541
542.0061109;542
543.0064471;543
544.0071002;544
545.0060293;545
546.0062463;546
547.0066295;547
548.0068894;548
549.006683;549
550.0067798;550
551.0067529;551
552.006721;552
553.0067064;553
554.0067877;554
555.0067862;555
556.0067856;556
557.0067728;557
558.0071125;558
559.0063305;559
560.0067713;560
561.0070409;561
562.0061387;562
563.0064687;563
564.0068242;564
565.0071952;565
566.0064129;566
567.0067532;567
