Actual Time;Measured Time
351.9884927;352
352.9887394;353
353.9890712;354
354.989453;355
355.9886836;356
356.9888704;357
357.989351;358
358.9884281;359
359.988671;360
360.9890186;361
361.9883901;362
362.9887438;363
363.9890458;364
364.9880533;365
365.9882913;366
366.9882547;367
367.9882378;368
368.9884851;369
369.9883214;370
370.9883237;371
371.9882606;372
372.9882322;373
373.9882214;374
374.9882243;375
375.9881524;376
376.9885374;377
377.987734;378
378.9881039;379
379.9884479;380
380.9875624;381
381.987751;382
382.9881796;383
383.988752;384
384.9878361;385
385.9880498;386
386.9882664;387
387.9875013;388
388.9877212;389
389.988215;390
390.9871529;391
391.987651;392
392.9878931;393
393.9871029;394
394.9874692;395
395.987813;396
396.9881758;397
397.987133;398
398.9876133;399
399.9878492;400
400.9869438;401
401.987287;402
402.9879083;403
403.9871087;404
404.9872409;405
405.9874914;406
406.9865465;407
407.9871608;408
408.9873829;409
409.9875861;410
410.9868418;411
411.9871695;412
412.9875195;413
413.9864957;414
414.9869859;415
415.9873198;416
416.986298;417
417.9867977;418
418.9871724;419
419.9862597;420
420.9865851;421
421.9869207;422
422.9871575;423
423.9863732;424
424.9869625;425
425.9869848;426
426.9869409;427
427.9870286;428
428.9870309;429
429.9869906;430
430.987083;431
431.9869444;432
432.9858841;433
433.9857782;434
434.9857446;435
435.9857514;436
436.9860718;437
437.9864235;438
438.9885091;439
439.9857686;440
440.9862279;441
441.9865755;442
442.9856701;443
443.9860618;444
444.9865956;445
445.9856423;446
446.9858443;447
447.9861899;448
448.9852912;449
449.9857964;450
450.9861317;451
451.9864723;452
452.9854593;453
453.985801;454
454.9861536;455
455.9853672;456
456.9857408;457
457.9859428;458
458.9851137;459
459.9854111;460
460.9857505;461
461.9850108;462
462.9853453;463
463.9855578;464
464.9859028;465
465.9850035;466
466.985345;467
467.985709;468
468.984931;469
469.9851719;470
470.9855125;471
471.9846267;472
472.9851003;473
473.9854494;474
474.9844247;475
475.9849059;476
476.9851021;477
477.9856198;478
478.9846939;479
479.9850342;480
480.9852737;481
481.9845004;482
482.9848503;483
483.9850857;484
484.984168;485
485.9845314;486
486.9845372;487
487.9845165;488
488.984575;489
489.9845843;490
490.9844171;491
491.9844881;492
492.9844986;493
493.984608;494
494.9845767;495
495.9846431;496
496.9847992;497
497.9839993;498
498.9843379;499
499.9847471;500
500.9841312;501
501.9845972;502
502.984489;503
503.9834684;504
504.98398;505
505.9842987;506
506.9832714;507
507.9838149;508
508.9839675;509
509.9844402;510
510.9836801;511
511.9838961;512
512.9842452;513
513.9832421;514
514.9836944;515
515.9840557;516
516.9831705;517
517.9835085;518
518.9839929;519
519.9829586;520
520.9838075;521
521.9840476;522
522.9839096;523
523.9835801;524
524.9833287;525
525.9838409;526
526.9829042;527
527.9832655;528
528.9836365;529
529.982837;530
530.9832173;531
531.9834398;532
532.9825195;533
533.9828826;534
534.9833556;535
535.9835915;536
536.9827615;537
537.9831676;538
538.9833945;539
539.9825005;540
540.982979;541
541.9831898;542
542.9823204;543
543.9827574;544
544.9829597;545
545.9833565;546
546.9820619;547
547.9820432;548
548.9822072;549
549.9821119;550
550.982069;551
551.9820766;552
552.9820567;553
553.9820204;554
554.982138;555
555.982109;556
556.9823198;557
557.9828235;558
558.9817673;559
559.9822455;560
560.9824648;561
561.9817009;562
562.9821207;563
563.9824192;564
564.9827536;565
565.9817126;566
566.9821999;567
567.9825706;568
568.9815538;569
569.9821067;570
570.982361;571
571.9813887;572
572.9816579;573
573.9821958;574
574.9813521;575
575.9816126;576
576.9820111;577
577.9822154;578
578.9812969;579
579.9817722;580
580.9820093;581
581.9812399;582
582.9818418;583
583.9819354;584
584.9809355;585
585.9812516;586
586.9816626;587
587.9808329;588
588.9810732;589
589.9814261;590
590.9817614;591
591.9808648;592
592.9813618;593
593.9817123;594
594.9807785;595
595.9811615;596
596.9816123;597
597.9805874;598
598.9809487;599
599.9811644;600
600.9802816;601
601.9807493;602
602.9811001;603
603.9814854;604
604.9805704;605
605.9809031;606
606.9807762;607
607.9808703;608
608.9806976;609
609.9808075;610
610.9809563;611
611.9807636;612
612.9807414;613
613.980725;614
614.9806897;615
615.9808057;616
616.9798998;617
617.9801336;618
618.9806259;619
619.9811855;620
620.9800591;621
621.9804257;622
622.9807692;623
623.9797355;624
624.9803874;625
625.9805879;626
626.97966;627
627.9800214;628
628.9803584;629
629.9794797;630
630.9798273;631
631.9802257;632
632.9805181;633
633.9796358;634
634.9799878;635
635.9803386;636
636.9794264;637
637.9797822;638
638.98001;639
639.979218;640
640.9795788;641
641.9799351;642
642.9791628;643
643.9793972;644
644.9797296;645
645.9800924;646
646.9791972;647
647.9795598;648
648.9798962;649
649.9788684;650
650.9793347;651
651.9796954;652
652.9789014;653
653.979156;654
654.9795054;655
655.9798474;656
656.9790736;657
657.979304;658
658.9796577;659
659.9787909;660
660.9791005;661
661.9794452;662
662.9785503;663
663.9789558;664
664.9792464;665
665.9783465;666
666.9783372;667
667.9783182;668
668.9782886;669
669.9782796;670
670.9783626;671
671.978324;672
672.9783673;673
673.9786468;674
674.9782688;675
675.9782255;676
676.9786257;677
677.9789561;678
678.9780457;679
679.9784;680
680.9787523;681
681.9779755;682
682.9783147;683
683.9786766;684
684.9776578;685
685.9781299;686
686.9785225;687
687.9786877;688
688.9777995;689
689.9781591;690
690.9785117;691
691.9776045;692
692.9779644;693
693.9784521;694
694.9776107;695
695.9777659;696
696.9782851;697
697.9785804;698
698.977713;699
699.9779077;700
700.9784465;701
701.9775177;702
702.9776969;703
703.9780615;704
704.9770541;705
705.9775212;706
706.9778805;707
707.9769821;708
708.9775569;709
709.9777981;710
710.9780302;711
711.9771277;712
712.9774654;713
713.9779381;714
714.9769459;715
715.9772879;716
716.9777624;717
717.9767225;718
718.976955;719
719.9775522;720
720.9765433;721
721.9769029;722
722.9772508;723
723.9775993;724
724.976688;725
725.9770517;726
726.9770397;727
727.9769868;728
728.9771157;729
729.9770617;730
730.977069;731
731.9770131;732
732.9768854;733
733.977012;734
734.9770678;735
735.9770628;736
736.9761516;737
737.9765354;738
738.9767424;739
739.9772757;740
740.9763135;741
741.9765612;742
742.9769055;743
743.9761247;744
744.9764618;745
745.9768108;746
746.9757905;747
747.9762659;748
748.9766033;749
749.9757262;750
750.9759399;751
751.9763036;752
752.9766533;753
753.9757572;754
754.9760981;755
755.9764624;756
756.9755742;757
757.9759054;758
758.9762571;759
759.9753625;760
760.9757142;761
761.9760747;762
762.9751632;763
763.9756397;764
764.9759861;765
765.9764007;766
766.9753035;767
767.9756745;768
768.9761425;769
769.9751214;770
770.9758113;771
771.9758107;772
772.9749027;773
773.9752944;774
774.9756262;775
775.9747223;776
776.9750626;777
777.9752842;778
778.9756508;779
779.9749951;780
780.9752354;781
781.9755967;782
782.9746747;783
783.9750477;784
784.9753652;785
785.9744905;786
786.9744399;787
787.9744466;788
788.9745223;789
789.9745171;790
790.9745019;791
791.9746557;792
792.974575;793
793.9745451;794
794.9744031;795
795.9743788;796
796.9748518;797
797.9750743;798
798.9741648;799
799.9745036;800
800.9748471;801
801.9740961;802
802.9743314;803
803.9746653;804
804.973909;805
805.9745282;806
806.9744747;807
807.9749635;808
808.9740499;809
809.9742891;810
810.9746343;811
811.9737082;812
