Actual Time;Measured Time
352.0165035;352
353.016507;353
354.0166096;354
355.0165839;355
356.016436;356
357.0164945;357
358.0166181;358
359.0164725;359
360.0165892;360
361.0169455;361
362.0166535;362
363.0165088;363
364.0164869;364
365.0164237;365
366.016443;366
367.0166731;367
368.0176469;368
369.0177641;369
370.0177124;370
371.0178153;371
372.0176799;372
373.0177536;373
374.0178764;374
375.0178413;375
376.0178448;376
377.0174317;377
378.0181582;378
379.0177246;379
380.0176989;380
381.0183049;381
382.0177922;382
383.0175256;383
384.0184041;384
385.0178463;385
386.0177033;386
387.0175668;387
388.0175182;388
389.0176463;389
390.0190066;390
391.0189554;391
392.0189423;392
393.0189347;393
394.0189221;394
395.0189241;395
396.0189338;396
397.0188163;397
398.0186812;398
399.0188022;399
400.0189466;400
401.0187049;401
402.018804;402
403.0187671;403
404.0187949;404
405.0187476;405
406.0188823;406
407.0188315;407
408.0190031;408
409.0189472;409
410.0187519;410
411.018866;411
412.0188455;412
413.0189779;413
414.0189174;414
415.0189285;415
416.0201263;416
417.0200976;417
418.0200807;418
419.0200356;419
420.0201599;420
421.0200011;421
422.0201459;422
423.0200722;423
424.0200581;424
425.0200172;425
426.0202707;426
427.0203362;427
428.0200853;428
429.0200275;429
430.0200225;430
431.0201429;431
432.0201643;432
433.0202523;433
434.0200526;434
435.0201385;435
436.0201415;436
437.0211322;437
438.0205999;438
439.0201926;439
440.0210299;440
441.0206382;441
442.0202184;442
443.0210954;443
444.0208241;444
445.0203037;445
446.0213009;446
447.0211349;447
448.02111;448
449.0212167;449
450.0210659;450
451.0211401;451
452.0212746;452
453.0212837;453
454.0210814;454
455.0211851;455
456.0211577;456
457.0211451;457
458.0211018;458
459.0210662;459
460.0211185;460
461.0211603;461
462.0211515;462
463.0212433;463
464.0212161;464
465.0213062;465
466.0224057;466
467.0227352;467
468.0225045;468
469.0223531;469
470.0224577;470
471.0225703;471
472.0225141;472
473.0225352;473
474.022375;474
475.0223273;475
476.0224127;476
477.0226007;477
478.0225057;478
479.0224761;479
480.0230114;480
